Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,has characteristic,has parameter,has Runge-Kutta method order,has type,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/rights,http://www.biomodels.net/kisao/KISAO#isImplementedIn,http://www.biomodels.net/kisao/KISAO#isOrganizational,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,is characteristic of,is generalization of,is hybrid of,is parameter of,is similar to,is used by,uses
http://www.biomodels.net/kisao/KISAO#KISAO_0000405,type of differential equation,,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000370,,,,,kisao:KISAO_0000405,,2011-07-19,AZ,,,true,,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000380,Richardson extrapolation based method,,"A method based on ideas of Richardson extrapolation, which is a process for obtaining increased accuracy in a discretized approximation by extrapolating results from coarse discretizations to an arbitrarily fine one.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000377,,,,,kisao:KISAO_0000380,,2011-07-01,AZ,,,true,,"A method based on ideas of Richardson extrapolation, which is a process for obtaining increased accuracy in a discretized approximation by extrapolating results from coarse discretizations to an arbitrarily fine one.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000285,finite volume method,FVM,"The finite volume method is a method for representing and evaluating partial differential equations in the form of algebraic equations, which attempts to emulate continuous conservation laws of physics.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000369,,,,,kisao:KISAO_0000285,,2011-05-09,AZ,,https://identifiers.org/biosimulators/vcell,,FVM,"The finite volume method is a method for representing and evaluating partial differential equations in the form of algebraic equations, which attempts to emulate continuous conservation laws of physics.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000507,genetic algorithm SR,genetic algorithm with stochastic ranking,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000506,,,,,kisao:KISAO_0000507,,2019-01-18,AZ,,https://identifiers.org/biosimulators/copasi,,genetic algorithm with stochastic ranking,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000000,modelling and simulation algorithm,modeling and simulation algorithm,Algorithm used to instantiate a simulation from a mathematical model.,false,,,http://www.w3.org/2002/07/owl#Thing,,,,,kisao:KISAO_0000000,,2008-05-26,dk,,,true,modeling and simulation algorithm,Algorithm used to instantiate a simulation from a mathematical model.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000252,partitioning control parameter,,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000252,,,Parameter describing partitioning of the system.,,,true,,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000544,IDAS,implicit differential-algebraic solver with sensitivity analysis,"IDAS solves real differential-algebraic systems in N-space, in the general form F(t,y,y')=0, y(t0)=y0, y'(t0)=y'0 with sensitivity analysis.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000432,,,,,kisao:KISAO_0000544,,2020-10-29,JRK,,SUNDIALS,,implicit differential-algebraic solver with sensitivity analysis,"IDAS solves real differential-algebraic systems in N-space, in the general form F(t,y,y')=0, y(t0)=y0, y'(t0)=y'0 with sensitivity analysis.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000418,N-way partial least squares regression method,N-way PLSR|N-PLS|N-way partial least squares method,"Multivariate regression method that can be used on N-way data. Based on Partial Least Squares Regression (PLSR) [http://identifiers.org/biomodels.kisao/KISAO_0000416], which is a regression method based on estimated latent variables. PLSR is related to Principal Component Analysis (PCA) and Principal Component Regression (PCR).",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000423,,,,,kisao:KISAO_0000418,,2012-01-18,AZ,,,,N-way PLSR|N-PLS|N-way partial least squares method,"Multivariate regression method that can be used on N-way data. Based on Partial Least Squares Regression (PLSR) [http://identifiers.org/biomodels.kisao/KISAO_0000416], which is a regression method based on estimated latent variables. PLSR is related to Principal Component Analysis (PCA) and Principal Component Regression (PCR).",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000511,steepest descent,,Steepest descent is an optimization method that follows the direction of steepest descent on the hyper-surface of the objective function to find a local minimum. The direction of steepest descent is defined by the negative of the gradient of the objective function.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000471,,,,,kisao:KISAO_0000511,,2019-01-18,AZ,,,,,Steepest descent is an optimization method that follows the direction of steepest descent on the hyper-surface of the objective function to find a local minimum. The direction of steepest descent is defined by the negative of the gradient of the objective function.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000348,extended finite element method,X-FEM|XFEM,A numerical method to model arbitrary discontinuities in continuous bodies that does not require the mesh to conform to the discontinuities nor significant mesh refinement near singularities. In X-FEM the standard finite element approximation [http://identifiers.org/biomodels.kisao/KISAO_0000337] is enriched and the approximation space is extended by an additional family of functions.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000369,,,,,kisao:KISAO_0000348,,2011-06-09,AZ,,,,X-FEM|XFEM,A numerical method to model arbitrary discontinuities in continuous bodies that does not require the mesh to conform to the discontinuities nor significant mesh refinement near singularities. In X-FEM the standard finite element approximation [http://identifiers.org/biomodels.kisao/KISAO_0000337] is enriched and the approximation space is extended by an additional family of functions.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000315,lattice gas automata,LGCA|lattice gas cellular automata|LGA,"Lattice gas automata methods are a series of cellular automata methods used to simulate fluid flows. From the LGCA, it is possible to derive the macroscopic Navier-Stokes equations.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000068,,,,,kisao:KISAO_0000315,,2011-05-23,AZ,,,,LGCA|lattice gas cellular automata|LGA,"Lattice gas automata methods are a series of cellular automata methods used to simulate fluid flows. From the LGCA, it is possible to derive the macroscopic Navier-Stokes equations.",,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000804,Elasticity matrix (unscaled),,The unscaled elasticity matrix. The dimensions are reactions by species.,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000804,,06-03-2021,LPS,,,,,The unscaled elasticity matrix. The dimensions are reactions by species.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000827,standard error,,The standard error of a set of values.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000824,,,,,kisao:KISAO_0000827,,06-03-2021,LPS,,,,,The standard error of a set of values.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000422,number of N-way partial least squares regression factors,number of factors,Parameter of 'N-way partial least squares regression method' [http://identifiers.org/biomodels.kisao/KISAO_0000369] describing the number of factors to compute.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000422,,2012-01-18,AZ,,,,number of factors,Parameter of 'N-way partial least squares regression method' [http://identifiers.org/biomodels.kisao/KISAO_0000369] describing the number of factors to compute.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000029,Gillespie direct algorithm,Doob-Gillespie method|stochastic simulation algorithm|SSA|Gillespie's algorithm|Gillespie's direct method|DM,"Stochastic simulation algorithm using the reaction probability density function (next-reaction density function), giving the probability that the next reaction will happen in a given time interval. To choose the next reaction to fire, the algorithm directly and separately calculates the identity of the reaction and the time it will fire.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000241,,,,,kisao:KISAO_0000029,,2007-11-10,dk,,https://identifiers.org/biosimulators/bionetgen|ByoDyn|Cain|https://identifiers.org/biosimulators/ibiosim|BetaWB,,Doob-Gillespie method|stochastic simulation algorithm|SSA|Gillespie's algorithm|Gillespie's direct method|DM,"Stochastic simulation algorithm using the reaction probability density function (next-reaction density function), giving the probability that the next reaction will happen in a given time interval. To choose the next reaction to fire, the algorithm directly and separately calculates the identity of the reaction and the time it will fire.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000629,Null,None,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000628,,,,,kisao:KISAO_0000629,,2021-06-01,JRK,,,,None,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000557,absolute steady-state tolerance,,Absolute error tolerance of the steady-state.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000211,,,,,kisao:KISAO_0000557,,2020-10-29,JRK,,https://identifiers.org/biosimulators/amici|SUNDIALS,,,Absolute error tolerance of the steady-state.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000487,minimum damping,,The damping factor is a variable for at least some steady state algorithms: roadrunner allows you to set the minimum value for this.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000487,,,,,Roadrunner,,,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000454,constant updating policy,,An updating policy that chooses a transition in a constant way.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000453,,,,,kisao:KISAO_0000454,,2013-01-28,AZ,,,,,An updating policy that chooses a transition in a constant way.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000082,k-alpha leaping method,,"Alternative to the tau-leaping [http://identifiers.org/biomodels.kisao/KISAO_0000039], where one leaps a fixed number of reaction-events.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000621,,,,,kisao:KISAO_0000082,,,,,,,,"Alternative to the tau-leaping [http://identifiers.org/biomodels.kisao/KISAO_0000039], where one leaps a fixed number of reaction-events.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000583,minimum order,,Minimum order of method.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000594,,,,,kisao:KISAO_0000583,,2020-10-29,JRK,,https://identifiers.org/biosimulators/jsim,,,Minimum order of method.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000326,number of samples,,"Parameter of 'equation-free probabilistic steady-state approximation' method [http://identifiers.org/biomodels.kisao/KISAO_0000323], which determines the number of samples taken from the distribution.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000242,,,,,kisao:KISAO_0000326,,2011-06-02,AZ,,,,,"Parameter of 'equation-free probabilistic steady-state approximation' method [http://identifiers.org/biomodels.kisao/KISAO_0000323], which determines the number of samples taken from the distribution.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000550,simplex method,Dantzig's simplex algorithm,"Approach to solving linear programming models by hand using slack variables, tableaus, and pivot variables as a means to finding the optimal solution of an optimization problem.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000547,,,,,kisao:KISAO_0000550,,2020-10-29,JRK,,CPLEX|GLPK|Gurobi,,Dantzig's simplex algorithm,"Approach to solving linear programming models by hand using slack variables, tableaus, and pivot variables as a means to finding the optimal solution of an optimization problem.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000505,particle swarm,,"The particle swarm optimization method suggested by Kennedy and Eberhart is inspired by a flock of birds or a school of fish searching for food. Each particle has a position Xi and a velocity Vi in the parameter space. Additionally, it remembers its best achieved objective value O and position Mi. Dependent on its own information and the position of its best neighbor (a random subset of particles of the swarm) a new velocity is calculated. With this information the position is updated.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000472,,,,,kisao:KISAO_0000505,,2019-01-18,AZ,,https://identifiers.org/biosimulators/copasi,,,"The particle swarm optimization method suggested by Kennedy and Eberhart is inspired by a flock of birds or a school of fish searching for food. Each particle has a position Xi and a velocity Vi in the parameter space. Additionally, it remembers its best achieved objective value O and position Mi. Dependent on its own information and the position of its best neighbor (a random subset of particles of the swarm) a new velocity is calculated. With this information the position is updated.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000622,flux balance method,,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000622,,2021--04-27,JRK,,,true,,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000655,rate,,"Speed at which a process is occuring such as the temporal rate of a chemical reaction,",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000820,,,,,kisao:KISAO_0000655,,06-04-2021,JRK,,,,,"Speed at which a process is occuring such as the temporal rate of a chemical reaction,",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000087,Dormand-Prince method,Prince-Dormand method|DOPRI,"Dormand-Prince is an explicit method for the numerical integration of ODES with a given initial value.
It is an 'embedded Runge-Kutta method' [http://identifiers.org/biomodels.kisao/KISAO_0000302] RK5 (4) which (a) has a 'small' principal truncation term in the Fifth order and (b) has an extended region of absolute stability.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000435,,,,,kisao:KISAO_0000087,,2007-11-12,dk,,https://identifiers.org/biosimulators/jsim|ECell3|https://identifiers.org/biosimulators/ibiosim|GSL|Matlab,,Prince-Dormand method|DOPRI,"Dormand-Prince is an explicit method for the numerical integration of ODES with a given initial value.
It is an 'embedded Runge-Kutta method' [http://identifiers.org/biomodels.kisao/KISAO_0000302] RK5 (4) which (a) has a 'small' principal truncation term in the Fifth order and (b) has an extended region of absolute stability.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000283,IDA,solver for differential-algebraic equation systems|implicit differential-algebraic solver,"IDA solves real differential-algebraic systems in N-space, in the general form F(t,y,y')=0,  y(t0)=y0,  y'(t0)=y'0. At each step, a Newton iteration [http://identifiers.org/biomodels.kisao/KISAO_0000408] leads to linear systems Jx=b, which are solved by one of five methods - two direct (dense or band; serial version only) and three Krylov [http://identifiers.org/biomodels.kisao/KISAO_0000354] (GMRES [http://identifiers.org/biomodels.kisao/KISAO_0000353], BiCGStab [http://identifiers.org/biomodels.kisao/KISAO_0000392], or TFQMR [http://identifiers.org/biomodels.kisao/KISAO_0000396]).
IDA is written in C, but derived from the package DASPK [http://identifiers.org/biomodels.kisao/KISAO_0000355] which is written in Fortran.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000432,,,,,kisao:KISAO_0000283,,2011-05-09,AZ,,https://identifiers.org/biosimulators/vcell|SUNDIALS|https://identifiers.org/biosimulators/opencor,,solver for differential-algebraic equation systems|implicit differential-algebraic solver,"IDA solves real differential-algebraic systems in N-space, in the general form F(t,y,y')=0,  y(t0)=y0,  y'(t0)=y'0. At each step, a Newton iteration [http://identifiers.org/biomodels.kisao/KISAO_0000408] leads to linear systems Jx=b, which are solved by one of five methods - two direct (dense or band; serial version only) and three Krylov [http://identifiers.org/biomodels.kisao/KISAO_0000354] (GMRES [http://identifiers.org/biomodels.kisao/KISAO_0000353], BiCGStab [http://identifiers.org/biomodels.kisao/KISAO_0000392], or TFQMR [http://identifiers.org/biomodels.kisao/KISAO_0000396]).
IDA is written in C, but derived from the package DASPK [http://identifiers.org/biomodels.kisao/KISAO_0000355] which is written in Fortran.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000480,lower half-bandwidth,,the lower half-bandwidth value used by the Banded linear solver or preconditioner (a value between 0 and n-1 with n the number of ODEs/DAEs in the model).,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000482,,,,,kisao:KISAO_0000480,,2015-09-10,AZ,,https://identifiers.org/biosimulators/opencor,,,the lower half-bandwidth value used by the Banded linear solver or preconditioner (a value between 0 and n-1 with n the number of ODEs/DAEs in the model).,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000352,hybrid method,,A simulation methods which combines the advantages of complementary simulation approaches: the whole system is subdivided into appropriate parts and different simulation methods operate on these parts at the same time.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000352,,2011-06-09,AZ,,,true,,A simulation methods which combines the advantages of complementary simulation approaches: the whole system is subdivided into appropriate parts and different simulation methods operate on these parts at the same time.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000296,Hammer-Hollingsworth method,,The numerical integration of ordinary differential equations by the use of Gaussian quadrature methods.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000064,,,,,kisao:KISAO_0000296,,2011-05-10,AZ,,,,,The numerical integration of ordinary differential equations by the use of Gaussian quadrature methods.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000518,evolutionary algorithm parameter,,,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000518,,2019-01-18,AZ,,,,,,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000098,type of variable,,Type of variables used for the simulation.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000097,,,,,kisao:KISAO_0000098,,,AZ,,,true,,Type of variables used for the simulation.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000449,synchronous logical model simulation method,,Qualitative (logical) models specify the evolution rules of their components. In the case of a synchronous updating all enabled transitions are processed simultaneously. ,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000448,,,,,kisao:KISAO_0000449,,2013-01-28,AZ,,,,,Qualitative (logical) models specify the evolution rules of their components. In the case of a synchronous updating all enabled transitions are processed simultaneously. ,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000416,partial least squares regression method,PLSR method|PLSR,Multivariate regression method based on estimated latent variables. Related to Principal Component Analysis (PCA) and Principal Component Regression (PCR).,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000423,,,,,kisao:KISAO_0000416,,2012-01-18,AZ,,,,PLSR method|PLSR,Multivariate regression method based on estimated latent variables. Related to Principal Component Analysis (PCA) and Principal Component Regression (PCR).,,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000802,Control coefficient (scaled),,A scaled control coefficient of any dependent element (such as a reaction or a floating species) with respect to an independent element (such as a global parameter or boundary species).,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000802,,06-03-2021,LPS,,,,,A scaled control coefficient of any dependent element (such as a reaction or a floating species) with respect to an independent element (such as a global parameter or boundary species).,,,,,,,
http://www.biomodels.net/kisao/KISAO#_KISAO_0000803,Control coefficient (unscaled),,An unscaled control coefficient of any dependent element (such as a reaction or a floating species) with respect to an independent element (such as a global parameter or boundary species).,false,,,http://www.biomodels.net/kisao/KISAO#_KISAO_0000800,,,,,kisao:_KISAO_0000803,,06-03-2021,LPS,,,,,An unscaled control coefficient of any dependent element (such as a reaction or a floating species) with respect to an independent element (such as a global parameter or boundary species).,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000825,mean,,The mean (average) of a set of values,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000824,,,,,kisao:KISAO_0000825,,06-03-2021,LPS,,,,,The mean (average) of a set of values,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000588,flux sampling,,Method for sampling fluxes from the null space of a flux balance analysis model,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000407,,,,,kisao:KISAO_0000588,,2020-10-29,JRK,,,true,,Method for sampling fluxes from the null space of a flux balance analysis model,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000420,number of partial least squares components,,Parameter used by 'partial least squares regression method' [http://identifiers.org/biomodels.kisao/KISAO_0000416] describing number of PLS components to include in the regression analysis.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000420,,2012-01-18,AZ,,,,,Parameter used by 'partial least squares regression method' [http://identifiers.org/biomodels.kisao/KISAO_0000416] describing number of PLS components to include in the regression analysis.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000555,absolute quadrature tolerance,,Absolute error tolerance of the adjoint solution.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000211,,,,,kisao:KISAO_0000555,,2020-10-29,JRK,,https://identifiers.org/biosimulators/amici|SUNDIALS,,,Absolute error tolerance of the adjoint solution.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000522,start temperature,,"Initial temperature of the system. The higher the temperature, the larger the probability that a global optimum is found. Note that the temperature should be very high in the beginning of the method (the system should be above the ""melting"" temperature). This value has the same units as the objective function, so what represents ""high"" is different from problem to problem.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000521,,,,,kisao:KISAO_0000522,,2019-01-18,AZ,,,,,"Initial temperature of the system. The higher the temperature, the larger the probability that a global optimum is found. Note that the temperature should be very high in the beginning of the method (the system should be above the ""melting"" temperature). This value has the same units as the objective function, so what represents ""high"" is different from problem to problem.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000093,LSODPK,Livermore solver for ordinary differential equations for stiff and nonstiff systems with krylov corrector iteration,"LSODPK is a set of FORTRAN subroutines for solving the initial value problem for stiff and nonstiff systems of ordinary differential equations. In solving stiff systems, LSODPK uses a corrector iteration composed of Newton iteration and one of four preconditioned Krylov subspace iteration methods [http://identifiers.org/biomodels.kisao/KISAO_0000354]. The user must select the desired Krylov method and supply a pair of routine to evaluate, preprocess, and solve the (left and/or right) preconditioner matrices. Aside from preconditioning, the implementation is matrix-free, meaning that explicit storage of the Jacobian (or related) matrix is not required. The method is experimental because the scope of problems for which it is effective is not well-known, and users are forewarned that LSODPK may or may not be competitive with traditional methods on a given problem. LSODPK also includes an option for a user-supplied linear system solver to be used without Krylov iteration.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000094,,,,,kisao:KISAO_0000093,,2008-07-08,NLN,,,,Livermore solver for ordinary differential equations for stiff and nonstiff systems with krylov corrector iteration,"LSODPK is a set of FORTRAN subroutines for solving the initial value problem for stiff and nonstiff systems of ordinary differential equations. In solving stiff systems, LSODPK uses a corrector iteration composed of Newton iteration and one of four preconditioned Krylov subspace iteration methods [http://identifiers.org/biomodels.kisao/KISAO_0000354]. The user must select the desired Krylov method and supply a pair of routine to evaluate, preprocess, and solve the (left and/or right) preconditioner matrices. Aside from preconditioning, the implementation is matrix-free, meaning that explicit storage of the Jacobian (or related) matrix is not required. The method is experimental because the scope of problems for which it is effective is not well-known, and users are forewarned that LSODPK may or may not be competitive with traditional methods on a given problem. LSODPK also includes an option for a user-supplied linear system solver to be used without Krylov iteration.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000235,type of solution,,"A characteristic describing the type of the solution produced by the method, specifically whether it is exact or approximate.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000097,,,,,kisao:KISAO_0000235,,,AZ,,,true,,"A characteristic describing the type of the solution produced by the method, specifically whether it is exact or approximate.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000337,finite element method,finite element analysis|FEA|FEM,"A numerical technique for finding approximate solutions of partial differential equations (PDE) as well as of integral equations. The solution approach is based either on eliminating the differential equation completely (steady state problems), or rendering the PDE into an approximating system of ordinary differential equations, which are then numerically integrated using standard techniques such as Euler method [http://identifiers.org/biomodels.kisao/KISAO_0000261], Runge-Kutta [http://identifiers.org/biomodels.kisao/KISAO_0000064], etc.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000369,,,,,kisao:KISAO_0000337,,2011-06-07,AZ,,,,finite element analysis|FEA|FEM,"A numerical technique for finding approximate solutions of partial differential equations (PDE) as well as of integral equations. The solution approach is based either on eliminating the differential equation completely (steady state problems), or rendering the PDE into an approximating system of ordinary differential equations, which are then numerically integrated using standard techniques such as Euler method [http://identifiers.org/biomodels.kisao/KISAO_0000261], Runge-Kutta [http://identifiers.org/biomodels.kisao/KISAO_0000064], etc.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000433,CVODE-like method,,"Solves ODE initial value problems, in real N-space, written as y'=f(t,y),  y(t0)=y0. It is capable for stiff and non-stiff systems and uses two different linear multi-step methods, namely the Adam-Moulton [http://identifiers.org/biomodels.kisao/KISAO_0000280] method and the backward differentiation formula [http://identifiers.org/biomodels.kisao/KISAO_0000288].",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000433,,2012-05-24,AZ,,,true,,"Solves ODE initial value problems, in real N-space, written as y'=f(t,y),  y(t0)=y0. It is capable for stiff and non-stiff systems and uses two different linear multi-step methods, namely the Adam-Moulton [http://identifiers.org/biomodels.kisao/KISAO_0000280] method and the backward differentiation formula [http://identifiers.org/biomodels.kisao/KISAO_0000288].",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000363,rule-based simulation method,,Rule-based models provide a powerful alternative to approaches that require explicit enumeration of all possible molecular species of a system. Such models consist of formal rules governing interactive behaviour. Rule-based simulation methods simulate such models.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000000,,,,,kisao:KISAO_0000363,,2011-06-13,AZ,,,true,,Rule-based models provide a powerful alternative to approaches that require explicit enumeration of all possible molecular species of a system. Such models consist of formal rules governing interactive behaviour. Rule-based simulation methods simulate such models.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000330,R-leaping algorithm,R-leap method,"A novel algorithm is proposed for the acceleration of the exact stochastic simulation algorithm by a predefined number of reaction firings (R-leaping) that may occur across several reaction channels. In the present approach, the numbers of reaction firings are correlated binomial distributions and the sampling procedure is independent of any permutation of the reaction channels. This enables the algorithm to efficiently handle large systems with disparate rates, providing substantial computational savings in certain cases.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000621,,,,,kisao:KISAO_0000330,,2011-06-03,AZ,,,,R-leap method,"A novel algorithm is proposed for the acceleration of the exact stochastic simulation algorithm by a predefined number of reaction firings (R-leaping) that may occur across several reaction channels. In the present approach, the numbers of reaction firings are correlated binomial distributions and the sampling procedure is independent of any permutation of the reaction channels. This enables the algorithm to efficiently handle large systems with disparate rates, providing substantial computational savings in certain cases.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000100,type of progression time step,,Type of time steps used by the algorithm.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000097,,,,,kisao:KISAO_0000100,,,AZ,,,true,,Type of time steps used by the algorithm.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000498,number of runs,,The number of runs that a simulation should perform. Typically used to specify the number of runs for a stochastic simulation.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000201,,,,,kisao:KISAO_0000498,,2017-07-18,AZ,,,,,The number of runs that a simulation should perform. Typically used to specify the number of runs for a stochastic simulation.,,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000607,Hierarchical Fehlberg method,hODE|Hierarchical ordinary differential equation integration method|Hierarchical ODE integration method,"Method for continuous simulation of hierarchically organized models, such as a model of a cellular population where each cell in the population is represented by the same species and reactions.",false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000086,,,,,kisao:KISAO_0000607,,2021-01-25,JRK,,https://identifiers.org/biosimulators/ibiosim,,hODE|Hierarchical ordinary differential equation integration method|Hierarchical ODE integration method,"Method for continuous simulation of hierarchically organized models, such as a model of a cellular population where each cell in the population is represented by the same species and reactions.",,,,,,,
http://www.biomodels.net/kisao/KISAO#KISAO_0000549,non-linear programming,,Process of solving an optimization problem where some of the constraints or the objective function are nonlinear.,false,,,http://www.biomodels.net/kisao/KISAO#KISAO_0000472,,,,,kisao:KISAO_0000549,,2020-10-29,JRK,,,,,Process of solving an optimization problem where some of the constraints or the objective function are nonlinear.,,,,,,,
